n_variables,s_size,p_sparse,VAFx,n_components,Dataset,Loss,FEV,Recovery_Rate,MSE_W,MSE_P,Bias_W,Bias_P,Var_W,Var_P,msd_W_P,W_Corr,P_Corr,Iterations,MSE_W_P
10,500,0.5,1,2,5428,3.099403369455973e-31,1,0.7,0.02022339363256978,0.020223393632569777,0.002523084520318074,0.002523084520318071,0.020182558070481905,0.020182558070481905,1.8668061438754713e-32,0.8986805596074703,0.8986805596074703,79.15,1.8668061438754713e-32
10,500,0.5,1,3,5446,2.623372915361934e-4,0.9999113961916443,0.6866666666666665,0.029365664083455492,0.029337378310031477,0.002220301541613084,0.002068373231104703,0.029600422697923675,0.029572567806180953,3.474669663609868e-5,0.8527122937021258,0.8530000921654786,85.53,3.474669663609868e-5
10,500,0.8,0.8,2,5362,0.15956072331223606,0.8405823880896923,0.9,0.02158595401237063,0.021614590908126403,-7.944800114548247e-4,-7.79566828808724e-4,0.021617506076744564,0.021642084686121,2.8622280385692215e-5,0.8921674783605859,0.8920801603171113,4.12,2.8622280385692215e-5
10,500,0.8,0.8,3,5380,0.13949333409722706,0.8606438485456334,0.9,0.01910985156228499,0.019137320153889078,-5.262850432340125e-4,-4.479690981850297e-4,0.019047117467488182,0.019074073434534454,2.7436528572064298e-5,0.9044387912189387,0.9043877779935708,44.33,2.7436528572064298e-5
10,500,0.8,0.95,2,5398,0.03987365990442876,0.9601588833625548,0.9,0.02024016095385846,0.020246669095308277,0.0015066837392837193,0.0015290730647250555,0.020182034358084903,0.020185367816400214,6.508653396720869e-6,0.8989128481820123,0.8988893520355427,4.61,6.508653396720869e-6
10,500,0.8,0.95,3,5416,0.034826952025238785,0.9652081028654473,0.9,0.01896802046852197,0.018975069015326345,8.830290872049567e-4,8.983581043313249e-4,0.01895543800012705,0.018961845850021617,7.0109781372093875e-6,0.9050781876720484,0.9050291168700881,20.32,7.0109781372093875e-6
10,500,0.8,1,2,5434,2.2794174657188854e-31,1,0.9,0.020644688622225307,0.020644688622225307,-8.106701615624685e-4,-8.106701615624691e-4,0.02071808543883947,0.020718085438839465,1.801712128121478e-32,0.8968213226057317,0.8968213226057318,51.13,1.801712128121478e-32
10,500,0.8,1,3,5452,6.6170253357318555e-32,1,0.9,0.019942523184935616,0.019942523184935616,-0.002408822467260857,-0.00240882246726086,0.01994478622240041,0.019944786222400406,5.291038253560407e-33,0.9002709735584135,0.9002709735584135,92.98,5.291038253560407e-33
100,100,0,0.8,2,5348,0.19200080352487356,0.8079991964881154,0.3,0.002101930923190306,0.0021019310632037942,-1.6078251776060123e-4,-1.607818567678761e-4,0.002099811966170993,0.0020998121165249975,2.5977790047247647e-13,0.8949062746107989,0.8949062673749564,10.1,2.5977790047247647e-13
100,100,0,0.8,3,5366,0.1883707573131103,0.8116292427030852,0.3,0.0038124824662498094,0.003812482494656322,1.596768283242579e-4,1.5967523428479563e-4,0.0038116517865036405,0.0038116518221647166,3.2390914916178613e-13,0.8095534424630237,0.8095534407098056,10.42,3.2390914916178613e-13
100,100,0,0.95,2,5384,0.048011046959398826,0.9519889530455532,0.3,0.0021095118557124307,0.002109511865323293,-7.835895755295114e-5,-7.835838231039607e-5,0.002110193603522486,0.002110193620900452,9.904001916676967e-14,0.8945002957407356,0.8945002951886525,11.15,9.904001916676967e-14
100,100,0,0.95,3,5402,0.04703411907184862,0.9529658809355814,0.3,0.003511232365819813,0.0035112323688656897,-1.0048080536406146e-4,-1.0048149749734954e-4,0.0035098710406870925,0.0035098710336725195,1.4860031187418672e-13,0.8245700818360703,0.8245700815209004,11.34,1.4860031187418672e-13
100,100,0,1,2,5420,1.9724608580692273e-31,1,0.3,0.0018478532722182438,0.0018478532722182436,-4.7016572519425066e-4,-4.7016572519425066e-4,0.001849834952806131,0.001849834952806131,8.164592877788581e-34,0.9076048294142091,0.9076048294142091,99.64,8.164592877788581e-34
100,100,0,1,3,5438,2.390724081071138e-31,1,0.3,0.0031968793847470564,0.003196879384747056,-7.842795763138296e-5,-7.842795763138328e-5,0.0031962396876695906,0.00319623968766959,9.677282938638362e-34,0.8400942571732032,0.8400942571732032,102,9.677282938638362e-34
100,100,0.5,0.8,2,5319.636363636364,0.19278740231610147,0.8074476598363011,0.6888888888888889,0.0019875077062775554,0.001991514707023563,1.6890112766778147e-5,6.8113368069019175e-6,0.001987725734600727,0.0019918679884262337,4.701243048051076e-6,0.9006161265504906,0.900441856117037,67.1010101010101,4.701243048051076e-6
100,100,0.5,0.8,3,5372,0.18906377355936535,0.8115459013379496,0.6691333333333334,0.0033871585073679197,0.0033935271885296102,-1.7279954902527916e-4,-2.323894100353489e-4,0.0033872829610405142,0.0033934240141693444,1.2193497946299496e-5,0.8307814117475779,0.8305869591708923,100.36,1.2193497946299496e-5
100,100,0.5,0.95,2,5390,0.0481008812085948,0.9519634887184414,0.6935,0.002332181339700799,0.0023333865878372505,4.5255520290773884e-4,4.4865469404155745e-4,0.0023303692721879706,0.0023314829099781863,1.28739854072215e-6,0.8833887930021146,0.8833456309026381,33.88,1.28739854072215e-6
