n_variables,s_size,p_sparse,VAFx,n_components,Dataset,Loss,FEV,Recovery_Rate,MSE_W,MSE_P,Bias_W,Bias_P,Var_W,Var_P,msd_W_P,W_Corr,P_Corr,Iterations,MSE_W_P
100,500,0.5,0.8,2,5357,0.21028249763795415,0.7987396799929948,0.8213,0.0024860729037359548,0.00215401748643729,4.623573530695586e-5,2.1265103440343898e-4,0.002485535469594585,0.0021532110943385486,1.804435526189746e-4,0.8756400109927907,0.8935375296342851,37.84,1.804435526189746e-4
100,500,0.5,0.8,3,5375,0.21199759481803854,0.7993436065074133,0.7304666666666667,0.004334880357095015,0.00390917799818937,3.676562557337129e-4,3.727189459577104e-4,0.004331549262361553,0.00390743617670659,2.2682402650903432e-4,0.7835973108519535,0.807148746375464,42.05,2.2682402650903432e-4
100,500,0.5,0.95,2,5393,0.06582246471386458,0.9450535918466775,0.8148,0.002521252163618003,0.0021666016825960116,-2.7665805362380293e-4,-3.8608724251184735e-5,0.002521261013914229,0.002167343418358769,2.175211312108374e-4,0.8739628835306468,0.8931923448874229,43.64,2.175211312108374e-4
100,500,0.5,0.95,3,5411,0.06897150811511235,0.9442491151753094,0.724,0.004292178992440823,0.0038429601715925833,-5.646828077584431e-5,-8.706168726189545e-5,0.004292442460308444,0.0038434510556995447,2.64412465808429e-4,0.7855301365803862,0.8105964081738,48.52,2.64412465808429e-4
100,500,0.5,1,2,5429,0.018462657225722566,0.9935839304461705,0.7815,0.0029883060562672704,0.0025821078964426316,4.016888343756985e-4,2.5701496691441194e-4,0.0029869339877155758,0.002583458952024051,2.4093175343785873e-4,0.8507299189023223,0.872767241661657,49.18,2.4093175343785873e-4
100,500,0.5,1,3,5447,0.020596822521623866,0.992822365226084,0.7383333333333333,0.003954124444508075,0.0035098333028759,9.508035892707065e-5,9.251514024618965e-6,0.003955432970024155,0.0035108296183278204,2.683837549541529e-4,0.802387792975042,0.8271510588078592,57.35,2.683837549541529e-4
100,500,0.8,0.8,2,5363,0.2669956050519235,0.7721086583398482,0.9004,0.0034060515803171604,0.0023813411529180874,3.8555916044733505e-4,4.8669048668019166e-4,0.003409312392201411,0.002382850813694841,7.8208526783543e-4,0.82955876770983,0.8870266777997462,37.47,7.8208526783543e-4
100,500,0.8,0.8,3,5381,0.2731082570061056,0.7698461765742359,0.8761333333333333,0.004389148853487239,0.003165354485244751,6.269357558901373e-4,2.7997602098760556e-4,0.004390734248695322,0.0031666580899279814,0.00112537983795195,0.7807306412133019,0.8496530971297962,51.36,0.00112537983795195
100,500,0.8,0.95,2,5399,0.12550262634077275,0.9199952299796305,0.8981,0.0032494685475415175,0.002128869207455307,-2.9627660746411167e-5,-3.7442746235413555e-5,0.0032525343306796708,0.0021308422897998616,9.099571264080608e-4,0.8375676146751926,0.8998876932463964,45.17,9.099571264080608e-4
100,500,0.8,0.95,3,5417,0.13394437638796033,0.9160203606751317,0.8741333333333333,0.004466023229953237,0.0032349048554282194,-2.1809103583803098e-4,-5.844926922761436e-5,0.004468146438074713,0.003235577721230702,9.992947412618377e-4,0.7767477390791062,0.8480318613486827,59.44,9.992947412618377e-4
100,500,0.8,1,2,5435,0.07415182773995789,0.9709974892300359,0.9044,0.0029815190342161882,0.0018950551205711272,7.168727441418267e-5,-4.062526960471131e-4,0.0029802504284025754,0.0018947520857440082,9.029863393998741e-4,0.8509821630150213,0.9110968577914106,47.43,9.029863393998741e-4
100,500,0.8,1,3,5453,0.093280377931686,0.9620493752740348,0.8677333333333334,0.004842303725115065,0.003512669371336903,5.637008324399232e-4,1.9112261838886066e-4,0.004843328695341604,0.0035137900487468886,0.001240464011478495,0.7574830074267239,0.8355180009504247,64.37,0.001240464011478495
1000,100,0,0.8,2,5349,0.19567262895375734,0.8043273710520837,1,3.4541945971102395e-5,3.454194682308138e-5,-7.220666374328383e-6,-7.2206963177120255e-6,3.453645496736696e-5,3.453645583286744e-5,1.1682019808300112e-14,0.9827283886031147,0.9827283881932664,10,1.1682019808300112e-14
1000,100,0,0.8,3,5367,0.19347987377982329,0.8065201262266157,1,8.668560662043742e-5,8.66856066657995e-5,-5.6750262421485365e-6,-5.675034358216664e-6,8.668244858051595e-5,8.66824485422979e-5,1.2878162804189477e-14,0.9566566114973212,0.9566566113905557,10,1.2878162804189477e-14
1000,100,0,0.95,2,5385,0.048893692247788,0.951106307758416,1,1.48531878778963e-5,1.4853188467265952e-5,-6.380813097105114e-6,-6.380712324991402e-6,1.4852884564939825e-5,1.4852885175637979e-5,1.2407988544718206e-14,0.9925740011383184,0.992574000827186,10.29,1.2407988544718206e-14
1000,100,0,0.95,3,5403,0.048348672413237516,0.9516513275915455,1,4.073624980433402e-5,4.07362494813425e-5,-2.3188127312991115e-5,-2.3188312803872792e-5,4.073803719290058e-5,4.07380368502659e-5,9.565936048200042e-15,0.9796322284342878,0.9796322285804704,10.57,9.565936048200042e-15
1000,100,0,1,2,5421,2.504246810252078e-31,1,1,4.793407016675711e-10,4.793407016676588e-10,2.9551776460119242e-8,2.9551776460167305e-8,4.793245625478102e-10,4.79324562547898e-10,8.804647757856465e-35,0.9999997603289723,0.9999997603289723,102,8.804647757856465e-35
